순번,CATEID,KAKAO_RY_BG_ZCD,KAKAO_RY_MD_ZCD,KAKAO_RY_SL_ZCD,CATEID_NM,KAKAO_RY_BG_ZCD_NM,KAKAO_RY_MD_ZCD_NM,KAKAO_RY_SL_ZCD_NM,NAME1,NAME2,NAME3,CATENAME
,카카오업종코드,카카오업종대분류코드,카카오업종중분류코드,카카오업종소분류코드,카카오업종코드명,카카오업종대분류명,카카오업종중분류명,카카오업종소분류명,카카오업종분류명1,카카오업종분류명2,카카오업종분류명3,카카오업종분류명
252,22219,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,린나이서비스센터
253,1736,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,삼성전자서비스센터
254,1116,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,소니서비스센터
255,22957,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,위니아딤채서비스센터
256,676,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,컴퓨터수리
257,22418,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,컴119
258,22230,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,쿠쿠서비스센터
259,431,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,통신기기수리
260,2815,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,Apple 공인서비스센터
261,1118,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,파나소닉서비스센터
262,1738,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,필립스서비스센터
263,18174,5,66,329,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,가정^생활,전자제품,전자제품서비스센터,휴대폰수리
264,239,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,전자제품판매
265,1115,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,LG전자베스트샵
266,956,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,보일러판매
267,22319,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,경동나비엔
268,22320,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,귀뚜라미보일러
269,22218,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,린나이
270,1037,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,삼성전자디지털프라자
271,771,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,수입가전판매점
272,22958,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,위니아딤채
273,1298,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,전자랜드
274,18175,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,조명기기판매
275,749,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,컴퓨터주변기기
276,1391,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,컴퓨터판매
277,22416,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,늑대와여우
278,2566,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,주연테크
279,1610,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,하이마트
280,1389,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,휴대폰판매
281,2767,5,66,239,전자제품판매,가정^생활,전자제품,전자제품판매,가정^생활,전자제품,전자제품판매,모토로라 서비스센터
282,18099,5,66,18099,전파사,가정^생활,전자제품,전파사,가정^생활,전자제품,전파사,전파사
283,693,5,693,,주말농장,가정^생활,주말농장,,가정^생활,주말농장,,주말농장
284,976,5,976,,중고용품,가정^생활,중고용품,,가정^생활,중고용품,,중고용품
285,427,5,976,427,중고가전,가정^생활,중고용품,중고가전,가정^생활,중고용품,중고가전,중고가전
286,1723,5,976,427,중고가전,가정^생활,중고용품,중고가전,가정^생활,중고용품,중고가전,중고PC판매
287,93,5,93,,취미,가정^생활,취미,,가정^생활,취미,,취미
288,349,5,93,349,마술,가정^생활,취미,마술,가정^생활,취미,마술,마술
289,864,5,93,864,바둑^기원,가정^생활,취미,바둑^기원,가정^생활,취미,바둑^기원,바둑^기원
290,665,5,93,665,복권,가정^생활,취미,복권,가정^생활,취미,복권,복권
291,18100,5,93,18100,취미용품점,가정^생활,취미,취미용품점,가정^생활,취미,취미용품점,취미용품점
292,18176,5,93,18100,취미용품점,가정^생활,취미,취미용품점,가정^생활,취미,취미용품점,바둑/장기용품판매
293,18177,5,93,18100,취미용품점,가정^생활,취미,취미용품점,가정^생활,취미,취미용품점,분재판매
294,18178,5,93,18100,취미용품점,가정^생활,취미,취미용품점,가정^생활,취미,취미용품점,수석판매
295,39,5,39,,친목,가정^생활,친목,,가정^생활,친목,,친목
296,1049,5,39,1049,노인정^노인회,가정^생활,친목,노인정^노인회,가정^생활,친목,노인정^노인회,노인정^노인회
297,564,5,39,564,동우회,가정^생활,친목,동우회,가정^생활,친목,동우회,동우회
298,977,5,39,977,동창회^동문회,가정^생활,친목,동창회^동문회,가정^생활,친목,동창회^동문회,동창회^동문회
299,387,5,39,387,마을회관,가정^생활,친목,마을회관,가정^생활,친목,마을회관,마을회관
300,450,5,39,450,부녀회,가정^생활,친목,부녀회,가정^생활,친목,부녀회,부녀회
301,565,5,39,565,종친회,가정^생활,친목,종친회,가정^생활,친목,종친회,종친회
302,451,5,39,451,향우회,가정^생활,친목,향우회,가정^생활,친목,향우회,향우회
303,751,5,751,,통신판매,가정^생활,통신판매,,가정^생활,통신판매,,통신판매
304,1288,5,751,1288,인터넷쇼핑몰,가정^생활,통신판매,인터넷쇼핑몰,가정^생활,통신판매,인터넷쇼핑몰,인터넷쇼핑몰
305,2809,5,2809,,패션,가정^생활,패션,,가정^생활,패션,,패션
306,18418,5,2809,18418,구두수선,가정^생활,패션,구두수선,가정^생활,패션,구두수선,구두수선
307,2827,5,2809,2827,보석^귀금속,가정^생활,패션,보석^귀금속,가정^생활,패션,보석^귀금속,보석^귀금속
308,2835,5,2809,2827,보석^귀금속,가정^생활,패션,보석^귀금속,가정^생활,패션,보석^귀금속,시계
309,22278,5,2809,2827,보석^귀금속,가정^생활,패션,보석^귀금속,가정^생활,패션,보석^귀금속,폭스스토리
310,566,5,2809,566,의류대여서비스,가정^생활,패션,의류대여서비스,가정^생활,패션,의류대여서비스,의류대여서비스
311,1733,5,2809,566,의류대여서비스,가정^생활,패션,의류대여서비스,가정^생활,패션,의류대여서비스,한복대여
312,1608,5,2809,1608,의류수선,가정^생활,패션,의류수선,가정^생활,패션,의류수선,의류수선
313,1732,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,의류판매
314,2661,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,CLUBMONACO
315,22456,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,EXR
316,2714,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,LF
317,2865,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,MIXXO
318,1209,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,가죽^모피
319,1034,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,남성의류^양복
320,22196,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,STCO
321,1504,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,단체복^유니폼
322,22215,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,스마트
323,22213,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,스쿨룩스
324,22216,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,아이비클럽
325,22214,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,엘리트
326,1505,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,무용복
327,22217,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,베이직하우스
328,22311,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,속옷^언더웨어
329,2888,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,BYC
330,2887,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,에블린
331,1035,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,수입의류
332,22198,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,ZARA
333,1036,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,스포츠의류
334,22205,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,나이키
335,22384,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,디스커버리
336,22241,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,리복
337,22458,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,마운티아
338,22471,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,블랙야크
339,18228,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,아디다스
340,22457,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,카리모어
341,1606,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,아동복^유아복
342,1112,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,여성의류
343,18052,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,유니클로
344,1506,5,2809,1732,의류판매,가정^생활,패션,의류판매,가정^생활,패션,의류판매,한복
345,764,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,패션잡화점
346,2628,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,OST
347,2836,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,가방
348,2898,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,니나리치
349,17234,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,구구스
350,2834,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,구두^신발
351,2629,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,ABC마트
352,22477,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,랜드로바
353,22203,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,미스미스터
354,22431,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,세라제화
355,18231,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,슈마커
356,22325,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,스베누
357,2684,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,레스모아
358,2687,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,루첸리
359,2811,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,안경^렌즈
360,2977,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,글라스박스
361,22240,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,글라스스토리
362,2626,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,다비치안경
363,3015,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,렌즈스토리
364,17271,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,씨채널안경
365,17270,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,안경나라
366,3403,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,일공공일안경콘택트
367,2715,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,액세서라이즈
368,2833,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,액세서리
369,22255,5,2809,764,패션잡화점,가정^생활,패션,패션잡화점,가정^생활,패션,패션잡화점,못된 고양이
